goodreads_book_id,genre_final
17707603,"['historical', 'fiction', 'nonfiction']"
17707605,"['mystery', 'fiction', 'romance']"
17707654,"['mystery', 'fiction', 'nonfiction']"
17722973,"['children', 'fantasy', 'nonfiction']"
17726978,"['mystery', 'horror', 'fiction']"
17727276,"['historical', 'fiction', 'nonfiction']"
17729712,"['romance', 'nonfiction', 'fiction']"
17733861,"['horror', 'romance', 'fantasy']"
17733898,"['children', 'fiction', 'graphic']"
17788401,"['romance', 'fiction', 'nonfiction']"
17792606,"['romance', 'nonfiction', 'fiction']"
17794657,"['romance', 'fiction', 'mystery']"
17797253,"['fiction', 'historical', 'nonfiction']"
17797381,"['mystery', 'horror', 'fiction']"
17798233,"['romance', 'nonfiction', 'fiction']"
17798287,"['romance', 'nonfiction', 'fiction']"
17800786,"['romance', 'historical', 'fiction']"
17802724,"['mystery', 'fiction', 'romance']"
17802747,"['fiction', 'mystery', 'historical']"
17825503,"['romance', 'fiction', 'nonfiction']"
17828418,"['romance', 'fiction', 'nonfiction']"
17830123,"['fiction', 'historical', 'romance']"
17830559,"['romance', 'nonfiction', 'fiction']"
17831614,"['romance', 'nonfiction', 'fiction']"
17831616,"['romance', 'nonfiction', 'fiction']"
17831617,"['romance', 'nonfiction', 'fiction']"
17831619,"['romance', 'nonfiction', 'fiction']"
17833099,"['romance', 'nonfiction', 'fiction']"
17834834,"['fiction', 'historical', 'mystery']"
17834904,"['mystery', 'fiction', 'historical']"
17835351,"['historical', 'fiction', 'nonfiction']"
17835766,"['romance', 'fiction', 'nonfiction']"
17835773,"['romance', 'nonfiction', 'fiction']"
17838528,"['romance', 'fiction', 'nonfiction']"
17851885,"['fiction', 'historical', 'nonfiction']"
17853024,"['fiction', 'historical', 'fantasy']"
17855756,"['sci-fi', 'fiction', 'fantasy']"
17860199,"['sci-fi', 'fiction', 'fantasy']"
17860217,"['romance', 'nonfiction', 'fiction']"
17860739,"['fiction', 'mystery', 'fantasy']"
17876893,"['romance', 'fiction', 'nonfiction']"
17876897,"['romance', 'fiction', 'nonfiction']"
17878931,"['fantasy', 'sci-fi', 'fiction']"
17880708,"['romance', 'nonfiction', 'fiction']"
17880714,"['romance', 'nonfiction', 'fiction']"
17884042,"['fiction', 'romance', 'graphic']"
17888952,"['fiction', 'philosophy', 'poetry']"
17899392,"['romance', 'fiction', 'horror']"
17899696,"['romance', 'nonfiction', 'fiction']"
17901125,"['fantasy', 'sci-fi', 'fiction']"
17903381,"['romance', 'fiction', 'nonfiction']"
17905709,"['fiction', 'historical', 'nonfiction']"
17908462,"['mystery', 'fiction', 'romance']"
17910048,"['fantasy', 'fiction', 'nonfiction']"
17910054,"['fiction', 'nonfiction', 'historical']"
17910124,"['fantasy', 'fiction', 'horror']"
17910544,"['historical', 'fiction', 'children']"
17910611,"['romance', 'fiction', 'nonfiction']"
17920175,"['mystery', 'sci-fi', 'fiction']"
17925397,"['horror', 'romance', 'fantasy']"
17926775,"['fantasy', 'romance', 'horror']"
17927395,"['fantasy', 'romance', 'fiction']"
17930773,"['romance', 'nonfiction', 'fiction']"
17934385,"['romance', 'fiction', 'children']"
17934416,"['mystery', 'fiction', 'children']"
17934521,"['fiction', 'romance', 'poetry']"
17934530,"['fiction', 'sci-fi', 'horror']"
17934655,"['fiction', 'nonfiction', 'historical']"
17936925,"['romance', 'fiction', 'nonfiction']"
17948485,"['romance', 'fiction', 'nonfiction']"
17950614,"['sci-fi', 'fiction', 'fantasy']"
17970255,"['romance', 'fiction', 'nonfiction']"
17973653,"['romance', 'nonfiction', 'fiction']"
17977710,"['romance', 'fiction', 'nonfiction']"
17978144,"['mystery', 'fiction', 'romance']"
17983690,"['romance', 'poetry', 'fiction']"
17985262,"['fiction', 'sci-fi', 'mystery']"
17989312,"['fiction', 'mystery', 'historical']"
17999892,"['sci-fi', 'fiction', 'mystery']"
18003300,"['poetry', 'romance', 'fiction']"
18006496,"['fantasy', 'romance', 'horror']"
18007532,"['fiction', 'mystery', 'historical']"
18007533,"['nonfiction', 'fiction', 'historical']"
18007535,"['horror', 'mystery', 'fiction']"
18007564,"['sci-fi', 'fantasy', 'fiction']"
18039755,"['fiction', 'fantasy', 'romance']"
18039963,"['historical', 'fiction', 'nonfiction']"
18045473,"['fiction', 'historical', 'nonfiction']"
18050143,"['nonfiction', 'fiction', 'sci-fi']"
18052985,"['romance', 'historical', 'fiction']"
18053060,"['fiction', 'fantasy', 'children']"
18053782,"['romance', 'fiction', 'nonfiction']"
18054175,"['fiction', 'romance', 'philosophy']"
18071296,"['romance', 'mystery', 'nonfiction']"
18076876,"['romance', 'fiction', 'mystery']"
18077752,"['fiction', 'sci-fi', 'fantasy']"
18077769,"['fiction', 'sci-fi', 'horror']"
18077875,"['fiction', 'philosophy', 'nonfiction']"
18077903,"['fiction', 'poetry', 'historical']"
18079527,"['fiction', 'romance', 'children']"
18079661,"['mystery', 'fiction', 'historical']"
18079683,"['fiction', 'children', 'fantasy']"
18079719,"['fiction', 'sci-fi', 'horror']"
18079757,"['mystery', 'romance', 'fiction']"
18079776,"['fiction', 'historical', 'nonfiction']"
18079804,"['fantasy', 'horror', 'fiction']"
18080889,"['romance', 'fiction', 'fantasy']"
18080920,"['sci-fi', 'fiction', 'nonfiction']"
18080923,"['sci-fi', 'fiction', 'nonfiction']"
18081809,"['fiction', 'romance', 'fantasy']"
18089551,"['romance', 'nonfiction', 'fiction']"
18089900,"['fiction', 'fantasy', 'historical']"
18089975,"['mystery', 'fiction', 'children']"
18090061,"['romance', 'fiction', 'nonfiction']"
18090147,"['fiction', 'fantasy', 'mystery']"
18090150,"['mystery', 'fiction', 'nonfiction']"
18104607,"['romance', 'fiction', 'nonfiction']"
18105011,"['romance', 'nonfiction', 'fantasy']"
18107951,"['fantasy', 'horror', 'mystery']"
18108281,"['romance', 'horror', 'fantasy']"
18108795,"['mystery', 'fiction', 'nonfiction']"
18108877,"['sci-fi', 'fiction', 'fantasy']"
18110808,"['romance', 'nonfiction', 'fiction']"
18111281,"['historical', 'fiction', 'nonfiction']"
18114057,"['fiction', 'sci-fi', 'mystery']"
18114060,"['mystery', 'fiction', 'romance']"
18114068,"['fiction', 'nonfiction', 'historical']"
18114142,"['fiction', 'historical', 'romance']"
18115061,"['romance', 'nonfiction', 'fiction']"
18126198,"['sci-fi', 'fiction', 'nonfiction']"
18127101,"['fiction', 'historical', 'nonfiction']"
18129852,"['romance', 'nonfiction', 'fiction']"
18134249,"['romance', 'nonfiction', 'fiction']"
18134894,"['romance', 'mystery', 'fiction']"
18138189,"['fantasy', 'fiction', 'horror']"
18138755,"['romance', 'fiction', 'nonfiction']"
18140047,"['fiction', 'romance', 'horror']"
18142329,"['mystery', 'fiction', 'horror']"
18143905,"['fiction', 'nonfiction', 'historical']"
18143968,"['mystery', 'fiction', 'horror']"
18143977,"['fiction', 'historical', 'nonfiction']"
18144053,"['fiction', 'fantasy', 'historical']"
18144115,"['fiction', 'romance', 'children']"
18144124,"['mystery', 'fiction', 'horror']"
18149927,"['romance', 'fiction', 'nonfiction']"
18161265,"['romance', 'fiction', 'nonfiction']"
18163646,"['fiction', 'romance', 'horror']"
18166936,"['fantasy', 'fiction', 'romance']"
18167006,"['fiction', 'romance', 'historical']"
18170039,"['sci-fi', 'romance', 'nonfiction']"
18170134,"['mystery', 'fiction', 'horror']"
18170143,"['fiction', 'historical', 'nonfiction']"
18172471,"['sci-fi', 'romance', 'fiction']"
18176747,"['nonfiction', 'fiction', 'sci-fi']"
18189606,"['romance', 'fiction', 'mystery']"
18191814,"['horror', 'romance', 'fantasy']"
18209290,"['fiction', 'romance', 'children']"
18209454,"['mystery', 'fiction', 'romance']"
18209468,"['mystery', 'fiction', 'romance']"
18210706,"['fantasy', 'mystery', 'fiction']"
18211536,"['romance', 'nonfiction', 'fiction']"
18213403,"['fiction', 'nonfiction', 'historical']"
18214414,"['mystery', 'fiction', 'nonfiction']"
18221931,"['romance', 'mystery', 'nonfiction']"
18222699,"['sci-fi', 'fiction', 'fantasy']"
18225810,"['children', 'fiction', 'historical']"
18228202,"['fiction', 'romance', 'historical']"
18232495,"['fiction', 'historical', 'mystery']"
18243700,"['fantasy', 'romance', 'nonfiction']"
18243828,"['romance', 'historical', 'nonfiction']"
18244799,"['romance', 'fiction', 'nonfiction']"
18246727,"['mystery', 'romance', 'fiction']"
18263725,"['children', 'poetry', 'fiction']"
18271235,"['fiction', 'children', 'poetry']"
18282800,"['romance', 'fiction', 'nonfiction']"
18282915,"['mystery', 'fiction', 'romance']"
18285151,"['romance', 'nonfiction', 'fiction']"
18293427,"['fiction', 'romance', 'nonfiction']"
18295852,"['romance', 'fiction', 'fantasy']"
18295858,"['fiction', 'mystery', 'historical']"
18296030,"['mystery', 'romance', 'fiction']"
18297707,"['romance', 'fiction', 'nonfiction']"
18298225,"['romance', 'fiction', 'nonfiction']"
18301124,"['romance', 'fiction', 'nonfiction']"
18302455,"['fiction', 'sci-fi', 'mystery']"
18304322,"['fiction', 'romance', 'fantasy']"
18310201,"['fiction', 'mystery', 'poetry']"
18310944,"['fantasy', 'graphic', 'fiction']"
18316089,"['fiction', 'historical', 'romance']"
18323154,"['horror', 'fiction', 'mystery']"
18331807,"['romance', 'fiction', 'nonfiction']"
18335634,"['fantasy', 'horror', 'romance']"
18336965,"['fiction', 'romance', 'horror']"
18337259,"['fantasy', 'graphic', 'fiction']"
18339630,"['fiction', 'nonfiction', 'poetry']"
18339743,"['fiction', 'mystery', 'romance']"
18340482,"['romance', 'nonfiction', 'fiction']"
18341046,"['romance', 'nonfiction', 'mystery']"
18342283,"['fiction', 'mystery', 'horror']"
18353714,"['mystery', 'fiction', 'horror']"
18363068,"['romance', 'fiction', 'nonfiction']"
18367581,"['fantasy', 'horror', 'fiction']"
18373214,"['mystery', 'fiction', 'nonfiction']"
18387597,"['fiction', 'mystery', 'nonfiction']"
18404093,"['romance', 'fiction', 'nonfiction']"
18404248,"['mystery', 'fiction', 'horror']"
18404285,"['fiction', 'mystery', 'historical']"
18404427,"['fiction', 'historical', 'romance']"
18405221,"['fantasy', 'fiction', 'horror']"
18428067,"['fiction', 'historical', 'nonfiction']"
18453074,"['fiction', 'philosophy', 'nonfiction']"
18453095,"['mystery', 'fiction', 'romance']"
18453110,"['fiction', 'mystery', 'horror']"
18460392,"['fiction', 'romance', 'horror']"
18461986,"['romance', 'poetry', 'fiction']"
18465566,"['graphic', 'fiction', 'children']"
18465657,"['romance', 'fiction', 'children']"
18465852,"['fiction', 'nonfiction', 'romance']"
18467802,"['fiction', 'historical', 'romance']"
18467818,"['fiction', 'mystery', 'nonfiction']"
18468559,"['romance', 'mystery', 'fiction']"
18478222,"['historical', 'fiction', 'nonfiction']"
18498558,"['horror', 'mystery', 'fiction']"
18498569,"['fiction', 'historical', 'fantasy']"
18500665,"['fantasy', 'sci-fi', 'horror']"
18505784,"['fiction', 'historical', 'nonfiction']"
18505796,"['fiction', 'philosophy', 'historical']"
18505832,"['mystery', 'fiction', 'historical']"
18505836,"['fiction', 'historical', 'romance']"
18527947,"['romance', 'fantasy', 'horror']"
18528190,"['fiction', 'romance', 'nonfiction']"
18528454,"['romance', 'nonfiction', 'fiction']"
18584855,"['fantasy', 'romance', 'children']"
18593175,"['romance', 'nonfiction', 'fiction']"
18594409,"['historical', 'fiction', 'graphic']"
18594594,"['mystery', 'fiction', 'historical']"
18594633,"['fiction', 'mystery', 'children']"
18594634,"['fiction', 'philosophy', 'historical']"
18599754,"['romance', 'fiction', 'fantasy']"
18602341,"['fantasy', 'fiction', 'children']"
18607805,"['fiction', 'sci-fi']"
18616975,"['fantasy', 'fiction', 'sci-fi']"
18630542,"['graphic', 'fantasy', 'fiction']"
18635016,"['sci-fi', 'romance', 'fiction']"
18635039,"['fiction', 'romance', 'children']"
18635113,"['mystery', 'fiction', 'nonfiction']"
18635622,"['fantasy', 'fiction', 'nonfiction']"
18641982,"['fiction', 'romance', 'children']"
18651980,"['fiction', 'mystery', 'poetry']"
18652002,"['fiction', 'sci-fi', 'fantasy']"
18655937,"['romance', 'nonfiction', 'fiction']"
18656006,"['fiction', 'romance', 'children']"
18656030,"['sci-fi', 'fiction', 'fantasy']"
18656036,"['mystery', 'fiction', 'horror']"
18656055,"['mystery', 'fiction', 'horror']"
18659623,"['horror', 'graphic', 'nonfiction']"
18660447,"['romance', 'fiction', 'nonfiction']"
18666006,"['fiction', 'sci-fi', 'horror']"
18666047,"['fantasy', 'fiction', 'horror']"
18667307,"['graphic', 'horror', 'fantasy']"
18667779,"['romance', 'fiction', 'mystery']"
18667817,"['mystery', 'fiction', 'horror']"
18667945,"['historical', 'fiction', 'romance']"
18667976,"['fiction', 'romance', 'historical']"
18668059,"['philosophy', 'fiction', 'historical']"
18668066,"['romance', 'mystery', 'fiction']"
18668485,"['sci-fi', 'fiction', 'nonfiction']"
18680106,"['romance', 'mystery', 'nonfiction']"
18687079,"['graphic', 'fantasy', 'children']"
18692431,"['romance', 'fiction', 'children']"
18693621,"['romance', 'mystery', 'fiction']"
18693716,"['romance', 'fiction', 'children']"
18693743,"['fantasy', 'fiction', 'horror']"
18693753,"['mystery', 'fiction', 'horror']"
18693763,"['fiction', 'nonfiction', 'mystery']"
18705209,"['fantasy', 'children', 'horror']"
18710190,"['sci-fi', 'fiction', 'fantasy']"
18711993,"['romance', 'fiction', 'nonfiction']"
18712886,"['fantasy', 'sci-fi', 'fiction']"
18718848,"['fiction', 'horror', 'romance']"
18722887,"['fiction', 'mystery', 'romance']"
18730158,"['mystery', 'fiction', 'nonfiction']"
18736925,"['nonfiction', 'fiction', 'historical']"
18739426,"['fantasy', 'fiction', 'horror']"
18739485,"['romance', 'mystery', 'fiction']"
18752959,"['fantasy', 'children', 'nonfiction']"
18754961,"['romance', 'fantasy', 'horror']"
18764826,"['fiction', 'romance', 'children']"
18774020,"['sci-fi', 'fiction', 'horror']"
18774964,"['fiction', 'nonfiction', 'children']"
18774981,"['philosophy', 'fiction', 'nonfiction']"
18775203,"['romance', 'fiction', 'nonfiction']"
18775247,"['mystery', 'fiction', 'nonfiction']"
18775284,"['fiction', 'romance', 'children']"
18775297,"['romance', 'fiction', 'nonfiction']"
18775365,"['fiction', 'historical', 'nonfiction']"
18781540,"['romance', 'nonfiction', 'children']"
18781543,"['romance', 'mystery', 'nonfiction']"
18798983,"['fantasy', 'romance', 'fiction']"
18799585,"['mystery', 'romance', 'fiction']"
18800655,"['sci-fi', 'fiction', 'fantasy']"
18803640,"['fiction', 'historical', 'nonfiction']"
18806240,"['fantasy', 'fiction', 'mystery']"
18812405,"['mystery', 'fiction', 'romance']"
18813530,"['horror', 'romance', 'fantasy']"
18813642,"['fiction', 'romance', 'nonfiction']"
18815695,"['fiction', 'mystery', 'historical']"
18816603,"['fiction', 'mystery', 'horror']"
18819296,"['fiction', 'romance', 'nonfiction']"
18867685,"['sci-fi', 'fiction', 'mystery']"
18869967,"['fiction', 'historical', 'mystery']"
18869970,"['historical', 'mystery', 'fiction']"
18870159,"['romance', 'nonfiction', 'poetry']"
18879761,"['fiction', 'romance', 'mystery']"
18892134,"['sci-fi', 'fiction', 'nonfiction']"
18906484,"['fiction', 'mystery', 'romance']"
18943009,"['romance', 'fiction', 'nonfiction']"
18966322,"['fantasy', 'sci-fi', 'fiction']"
18966806,"['sci-fi', 'fiction', 'fantasy']"
18966819,"['sci-fi', 'fiction', 'fantasy']"
18982011,"['fantasy', 'horror', 'fiction']"
19004663,"['mystery', 'fiction', 'romance']"
19030845,"['graphic', 'fiction', 'nonfiction']"
19090384,"['fantasy', 'horror', 'sci-fi']"
19095025,"['romance', 'poetry', 'nonfiction']"
19101283,"['mystery', 'fiction', 'nonfiction']"
19103097,"['fantasy', 'fiction', 'horror']"
19138879,"['graphic', 'horror', 'fantasy']"
19156898,"['children', 'fiction', 'fantasy']"
19161852,"['fantasy', 'fiction', 'sci-fi']"
19286623,"['romance', 'poetry', 'fiction']"
19286669,"['mystery', 'fiction', 'romance']"
19286674,"['horror', 'fantasy', 'romance']"
19288239,"['fiction', 'fantasy', 'mystery']"
19288321,"['fantasy', 'fiction', 'horror']"
19346451,"['sci-fi', 'fiction', 'fantasy']"
19351043,"['fantasy', 'graphic', 'fiction']"
19351490,"['historical', 'children', 'fiction']"
19358975,"['graphic', 'fantasy', 'sci-fi']"
19427193,"['romance', 'fiction', 'horror']"
19486412,"['mystery', 'fiction', 'romance']"
19486421,"['fantasy', 'horror', 'sci-fi']"
19501672,"['romance', 'nonfiction', 'fiction']"
19523454,"['fiction', 'sci-fi', 'mystery']"
19536001,"['fiction', 'fantasy', 'graphic']"
19547856,"['romance', 'fiction', 'fantasy']"
19549841,"['fantasy', 'fiction', 'romance']"
19561922,"['mystery', 'fiction', 'horror']"
19747756,"['fiction', 'mystery', 'horror']"
20168816,"['fiction', 'nonfiction', 'fantasy']"
20170296,"['historical', 'fiction', 'nonfiction']"
20170404,"['fiction', 'sci-fi', 'fantasy']"
20174424,"['fantasy', 'fiction', 'mystery']"
20257122,"['historical', 'fiction', 'mystery']"
20263040,"['mystery', 'fiction', 'children']"
20299683,"['graphic', 'fantasy', 'fiction']"
20309175,"['nonfiction', 'fiction', 'fantasy']"
20312459,"['mystery', 'fiction', 'children']"
20316309,"['fiction', 'romance', 'nonfiction']"
20317106,"['romance', 'fiction', 'philosophy']"
20318201,"['mystery', 'fiction', 'nonfiction']"
20329634,"['sci-fi', 'fiction', 'fantasy']"
20342617,"['fiction', 'historical', 'nonfiction']"
20348781,"['romance', 'nonfiction', 'fiction']"
20423680,"['mystery', 'sci-fi', 'fiction']"
20426917,"['fantasy', 'horror', 'romance']"
20438825,"['mystery', 'romance', 'fiction']"
20439328,"['fiction', 'nonfiction', 'historical']"
20443207,"['fantasy', 'romance', 'sci-fi']"
20443235,"['fantasy', 'romance', 'sci-fi']"
20454076,"['sci-fi', 'fiction', 'romance']"
20454672,"['mystery', 'romance', 'fiction']"
20499240,"['fantasy', 'mystery', 'fiction']"
20505127,"['mystery', 'fiction', 'romance']"
20509356,"['sci-fi', 'fiction', 'fantasy']"
20510241,"['sci-fi', 'fiction', 'fantasy']"
20518872,"['fiction', 'sci-fi', 'fantasy']"
20525628,"['fiction', 'romance', 'poetry']"
20559676,"['romance', 'mystery', 'fiction']"
20560137,"['fantasy', 'sci-fi', 'romance']"
20575411,"['fiction', 'philosophy', 'historical']"
20575425,"['fiction', 'sci-fi', 'poetry']"
20575434,"['children', 'fiction', 'fantasy']"
20575440,"['fiction', 'historical', 'nonfiction']"
20575446,"['graphic', 'fiction', 'fantasy']"
20578940,"['fantasy', 'children', 'horror']"
20587777,"['fiction', 'historical', 'children']"
20588698,"['historical', 'nonfiction', 'romance']"
20603820,"['romance', 'nonfiction', 'fiction']"
20604826,"['fiction', 'nonfiction', 'historical']"
20613470,"['fantasy', 'romance', 'horror']"
20613761,"['poetry', 'fiction', 'nonfiction']"
20613920,"['romance', 'fiction', 'graphic']"
20620995,"['fiction', 'children', 'horror']"
20639274,"['romance', 'nonfiction', 'fiction']"
20646604,"['romance', 'nonfiction', 'fiction']"
20662728,"['fantasy', 'fiction', 'horror']"
20663702,"['fiction', 'historical', 'nonfiction']"
20685373,"['fiction', 'historical', 'nonfiction']"
20696006,"['fiction', 'nonfiction', 'philosophy']"
20697435,"['fiction', 'sci-fi', 'philosophy']"
20697471,"['fiction', 'historical', 'nonfiction']"
20698530,"['romance', 'fiction', 'nonfiction']"
20701984,"['children', 'historical', 'fiction']"
20705702,"['fantasy', 'romance', 'horror']"
20706269,"['mystery', 'horror', 'fiction']"
20706284,"['fiction', 'sci-fi', 'fantasy']"
20706316,"['fiction', 'romance', 'children']"
20706317,"['fiction', 'sci-fi', 'fantasy']"
20706320,"['fantasy', 'children', 'nonfiction']"
20707959,"['fiction', 'mystery', 'nonfiction']"
20727654,"['fantasy', 'fiction', 'romance']"
20758175,"['mystery', 'fiction', 'horror']"
20761374,"['romance', 'nonfiction', 'fiction']"
20764879,"['fantasy', 'fiction', 'romance']"
20767918,"['mystery', 'fiction', 'horror']"
20768868,"['mystery', 'fiction', 'horror']"
20797535,"['fiction', 'sci-fi', 'mystery']"
20800147,"['mystery', 'fiction', 'horror']"
20801166,"['romance', 'fiction', 'historical']"
20803953,"['romance', 'fiction', 'nonfiction']"
20803962,"['romance', 'nonfiction', 'fiction']"
20819682,"['fiction', 'romance', 'philosophy']"
20819685,"['fiction', 'fantasy', 'sci-fi']"
20820994,"['fiction', 'romance', 'children']"
20820995,"['mystery', 'fiction', 'nonfiction']"
20821043,"['mystery', 'fiction', 'nonfiction']"
20821087,"['fiction', 'romance', 'historical']"
20821111,"['fantasy', 'sci-fi', 'romance']"
20821159,"['sci-fi', 'fiction', 'fantasy']"
20821249,"['mystery', 'romance', 'fiction']"
20821284,"['historical', 'poetry', 'fiction']"
20821299,"['children', 'fiction', 'graphic']"
20821376,"['fantasy', 'fiction', 'romance']"
20821614,"['mystery', 'fiction', 'horror']"
20829994,"['fantasy', 'fiction', 'children']"
20871704,"['fiction', 'romance', 'horror']"
20874139,"['fiction', 'historical', 'romance']"
20878809,"['children', 'fiction', 'nonfiction']"
20881071,"['mystery', 'fiction', 'horror']"
20883847,"['fantasy', 'fiction', 'nonfiction']"
20886354,"['fantasy', 'fiction', 'mystery']"
20890479,"['fiction', 'romance', 'horror']"
20893314,"['fiction', 'mystery', 'historical']"
20894857,"['mystery', 'fiction', 'nonfiction']"
20897517,"['fiction', 'historical', 'horror']"
20898019,"['graphic', 'fiction', 'fantasy']"
20910157,"['fiction', 'historical', 'nonfiction']"
20912424,"['fiction', 'children', 'historical']"
20926278,"['horror', 'nonfiction', 'fiction']"
20958632,"['horror', 'fantasy', 'fiction']"
20980373,"['romance', 'nonfiction', 'fiction']"
20980959,"['mystery', 'fiction', 'horror']"
20980987,"['fiction', 'historical', 'poetry']"
20983362,"['fantasy', 'sci-fi', 'fiction']"
21064599,"['romance', 'fiction', 'nonfiction']"
21086818,"['fiction', 'historical', 'nonfiction']"
21094993,"['fiction', 'nonfiction', 'horror']"
21104828,"['fiction', 'mystery', 'historical']"
21219083,"['mystery', 'fiction', 'horror']"
21393526,"['fantasy', 'romance', 'fiction']"
21394850,"['philosophy', 'fiction', 'historical']"
21400356,"['romance', 'mystery', 'fiction']"
21411058,"['romance', 'fiction', 'nonfiction']"
21411887,"['romance', 'fiction', 'nonfiction']"
21412202,"['historical', 'fiction', 'nonfiction']"
21412360,"['fiction', 'nonfiction', 'historical']"
21412400,"['fiction', 'romance', 'nonfiction']"
21412673,"['horror', 'fantasy', 'fiction']"
21413662,"['fiction', 'nonfiction', 'sci-fi']"
21414439,"['fantasy', 'horror', 'romance']"
21416690,"['fantasy', 'fiction', 'mystery']"
21418013,"['fiction', 'sci-fi', 'mystery']"
21418017,"['fiction', 'fantasy', 'romance']"
21420473,"['romance', 'fiction', 'nonfiction']"
21423525,"['fiction', 'romance', 'children']"
21433251,"['graphic', 'historical', 'fiction']"
21437200,"['mystery', 'fiction', 'romance']"
21456940,"['historical', 'fiction', 'nonfiction']"
21457243,"['fantasy', 'horror', 'romance']"
21473305,"['romance', 'fiction', 'nonfiction']"
21480734,"['fiction', 'nonfiction', 'philosophy']"
21483760,"['fantasy', 'fiction', 'sci-fi']"
21489683,"['mystery', 'fiction', 'nonfiction']"
21518647,"['romance', 'nonfiction', 'mystery']"
21518679,"['romance', 'nonfiction', 'mystery']"
21530229,"['mystery', 'fiction', 'romance']"
21531503,"['fiction', 'historical', 'philosophy']"
21535019,"['children', 'fiction', 'graphic']"
21535271,"['fantasy', 'fiction', 'nonfiction']"
21535784,"['mystery', 'fiction', 'horror']"
21569527,"['fantasy', 'romance', 'fiction']"
21795430,"['romance', 'fiction', 'nonfiction']"
21843117,"['romance', 'nonfiction', 'fantasy']"
21844019,"['fiction', 'romance', 'children']"
21849362,"['horror', 'romance', 'fantasy']"
21853621,"['fiction', 'historical', 'romance']"
21853628,"['mystery', 'fiction', 'horror']"
21853633,"['fantasy', 'fiction', 'romance']"
21853645,"['fiction', 'mystery', 'historical']"
21856367,"['fiction', 'historical', 'nonfiction']"
21857294,"['romance', 'nonfiction', 'fiction']"
21873331,"['fiction', 'romance', 'fantasy']"
21874813,"['mystery', 'fiction', 'historical']"
21913812,"['fiction', 'nonfiction', 'historical']"
21936809,"['mystery', 'fiction', 'nonfiction']"
21943246,"['mystery', 'romance', 'horror']"
21956060,"['romance', 'mystery', 'fiction']"
21965107,"['fiction', 'philosophy', 'nonfiction']"
21969786,"['sci-fi', 'fiction', 'fantasy']"
21981841,"['romance', 'mystery', 'fiction']"
22009741,"['romance', 'fiction', 'nonfiction']"
22020052,"['romance', 'mystery', 'fiction']"
22021611,"['romance', 'nonfiction', 'fiction']"
22027055,"['romance', 'fiction', 'historical']"
22027459,"['fiction', 'sci-fi', 'mystery']"
22040598,"['graphic', 'fantasy', 'fiction']"
22054340,"['sci-fi', 'romance', 'nonfiction']"
22055262,"['fantasy', 'fiction', 'horror']"
22055280,"['fantasy', 'fiction', 'horror']"
22055283,"['fantasy', 'fiction', 'horror']"
22062202,"['fantasy', 'horror', 'romance']"
22131009,"['fiction', 'nonfiction', 'horror']"
22151696,"['poetry', 'romance', 'fiction']"
22237161,"['fiction', 'nonfiction', 'historical']"
22296542,"['romance', 'fiction', 'nonfiction']"
22299763,"['fantasy', 'romance', 'horror']"
22318578,"['fiction', 'philosophy', 'nonfiction']"
22319275,"['fiction', 'historical', 'romance']"
22341276,"['fantasy', 'fiction', 'romance']"
22367526,"['fiction', 'mystery', 'children']"
22381326,"['fantasy', 'fiction', 'horror']"
22381892,"['historical', 'fiction', 'nonfiction']"
22402972,"['children', 'fiction', 'fantasy']"
22428828,"['fantasy', 'horror', 'nonfiction']"
22431039,"['romance', 'fiction', 'nonfiction']"
22443261,"['fantasy', 'fiction', 'mystery']"
22450859,"['fiction', 'historical', 'romance']"
22453035,"['mystery', 'nonfiction', 'fiction']"
22454958,"['romance', 'fiction', 'nonfiction']"
22457201,"['romance', 'fiction', 'nonfiction']"
22465597,"['mystery', 'fiction', 'romance']"
22471294,"['romance', 'mystery', 'fiction']"
22474626,"['romance', 'fiction', 'nonfiction']"
22489107,"['fantasy', 'sci-fi', 'fiction']"
22501028,"['fiction', 'children', 'romance']"
22504701,"['children', 'fiction', 'graphic']"
22510983,"['romance', 'fiction', 'fantasy']"
22522202,"['romance', 'fiction', 'horror']"
22522805,"['fiction', 'fantasy', 'historical']"
22522808,"['fantasy', 'nonfiction', 'fiction']"
22535533,"['mystery', 'fiction', 'historical']"
22540125,"['romance', 'fiction', 'nonfiction']"
22543496,"['historical', 'fiction', 'nonfiction']"
22544024,"['fiction', 'historical', 'romance']"
22544764,"['fantasy', 'fiction', 'romance']"
22551730,"['fiction', 'historical', 'nonfiction']"
22551743,"['fiction', 'historical', 'romance']"
22551809,"['fiction', 'philosophy', 'historical']"
22554204,"['graphic', 'fantasy', 'horror']"
22557272,"['mystery', 'fiction', 'nonfiction']"
22557520,"['romance', 'fiction', 'nonfiction']"
22571275,"['mystery', 'fiction', 'nonfiction']"
22571540,"['mystery', 'fiction', 'horror']"
22571552,"['fiction', 'philosophy', 'nonfiction']"
22571612,"['mystery', 'fiction', 'nonfiction']"
22571696,"['mystery', 'romance', 'fiction']"
22571699,"['fantasy', 'horror', 'romance']"
22600903,"['romance', 'fiction', 'nonfiction']"
22608582,"['fiction', 'historical', 'nonfiction']"
22609080,"['romance', 'fiction', 'nonfiction']"
22609310,"['romance', 'fiction', 'nonfiction']"
22609317,"['mystery', 'fiction', 'romance']"
22609391,"['historical', 'fiction', 'nonfiction']"
22609522,"['fiction', 'historical', 'nonfiction']"
22611920,"['romance', 'nonfiction', 'fantasy']"
